arm,model_name,question_number,claimed_company,cited_row_id,kb_company_at_row_id,status,match_type
direct_context,qwen3:30b,5,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3:30b,5,TDK Components USA Inc,174,TDK Components USA Inc.,match,exact
direct_context,qwen3:30b,5,TE Connectivity,175,TE Connectivity,match,exact
direct_context,qwen3:30b,5,Teklas USA,176,Teklas USA,match,exact
direct_context,qwen3:30b,5,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
direct_context,qwen3:30b,5,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
direct_context,qwen3:30b,5,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
direct_context,qwen3:30b,6,Novelis Inc,64,Novelis Inc.,match,exact
direct_context,qwen3:30b,6,Novelis Inc,128,Novelis Inc.,match,exact
direct_context,qwen3:30b,6,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3:30b,7,Arising Industries Inc,5,Arising Industries Inc.,match,exact
direct_context,qwen3:30b,8,Milliken & Co./Valway Plant,45,Milliken & Co./Valway Plant,match,exact
direct_context,qwen3:30b,8,Mobis Alabama LLC,46,Mobis Alabama LLC,match,exact
direct_context,qwen3:30b,8,Sewon America Inc,148,Sewon America Inc.,match,exact
direct_context,qwen3:30b,8,Lear Corporation,100,Lear Corporation,match,exact
direct_context,qwen3:30b,8,Sewon America Inc,151,Sewon America Inc.,match,exact
direct_context,qwen3:30b,8,Seoyon E-HWA,157,Seoyon E-HWA,match,exact
direct_context,qwen3:30b,8,Seoyon E-Hwa Interior Systems,158,Seoyon E-Hwa Interior Systems,match,exact
direct_context,qwen3:30b,8,Sewon America Inc,161,Sewon America Inc.,match,exact
direct_context,qwen3:30b,9,JTEKT North America Corp,1,JTEKT North America Corp.,match,exact
direct_context,qwen3:30b,9,Grudem,3,Grudem,match,exact
direct_context,qwen3:30b,9,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,9,Haering Precision USA LP,42,Haering Precision USA LP,match,exact
direct_context,qwen3:30b,9,Denso Manufacturing Georgia,70,Denso Manufacturing Georgia,match,exact
direct_context,qwen3:30b,9,Haering Precision USA LP,71,Haering Precision USA LP,match,exact
direct_context,qwen3:30b,9,Oneda Corp,90,Oneda Corp.,match,exact
direct_context,qwen3:30b,9,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3:30b,9,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,9,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,9,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,10,TE Connectivity,171,Superior Essex Inc.,mismatch,
direct_context,qwen3:30b,10,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
direct_context,qwen3:30b,10,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3:30b,10,TDK Components USA Inc,174,TDK Components USA Inc.,match,exact
direct_context,qwen3:30b,10,Teklas USA,176,Teklas USA,match,exact
direct_context,qwen3:30b,10,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
direct_context,qwen3:30b,10,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
direct_context,qwen3:30b,10,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
direct_context,qwen3:30b,11,Sewon America Inc,148,Sewon America Inc.,match,exact
direct_context,qwen3:30b,11,Sewon America Inc,151,Sewon America Inc.,match,exact
direct_context,qwen3:30b,11,Sewon America Inc,161,Sewon America Inc.,match,exact
direct_context,qwen3:30b,12,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,12,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,12,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3:30b,13,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,13,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,13,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,14,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3:30b,14,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
direct_context,qwen3:30b,16,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,18,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3:30b,18,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3:30b,19,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
direct_context,qwen3:30b,20,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3:30b,20,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3:30b,20,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3:30b,20,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3:30b,20,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,21,Arising Industries Inc,5,Arising Industries Inc.,match,exact
direct_context,qwen3:30b,21,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
direct_context,qwen3:30b,21,ACM Georgia LLC,7,ACM Georgia LLC,match,exact
direct_context,qwen3:30b,21,FOX Factory,9,FOX Factory,match,exact
direct_context,qwen3:30b,21,AVS,16,AVS,match,exact
direct_context,qwen3:30b,22,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
direct_context,qwen3:30b,22,Arising Industries Inc,111,Arising Industries Inc.,match,exact
direct_context,qwen3:30b,23,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3:30b,23,Morgan Corp,119,Morgan Corp.,match,exact
direct_context,qwen3:30b,23,TI Fluid Systems,180,TI Fluid Systems,match,exact
direct_context,qwen3:30b,23,Tie Down Engineering,182,Tie Down Engineering,match,exact
direct_context,qwen3:30b,23,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
direct_context,qwen3:30b,23,Toyota Industries Group,184,Toyota Industries Group (TACG-TICA),match,alias
direct_context,qwen3:30b,23,Trenton Pressing,185,Trenton Pressing,match,exact
direct_context,qwen3:30b,23,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
direct_context,qwen3:30b,23,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3:30b,23,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,23,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,24,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3:30b,24,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3:30b,24,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,25,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,25,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3:30b,25,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,25,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,25,Wabash National Corp,194,Wabash National Corp.,match,exact
direct_context,qwen3:30b,25,Wheelabrator Group Inc,195,Wheelabrator Group Inc.,match,exact
direct_context,qwen3:30b,26,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,26,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,27,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
direct_context,qwen3:30b,27,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3:30b,27,Hwashin,79,Hwashin,match,exact
direct_context,qwen3:30b,27,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
direct_context,qwen3:30b,27,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
direct_context,qwen3:30b,27,JAC Products Inc,89,JAC Products Inc.,match,exact
direct_context,qwen3:30b,27,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
direct_context,qwen3:30b,27,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3:30b,27,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
direct_context,qwen3:30b,28,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3:30b,28,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,28,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3:30b,29,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
direct_context,qwen3:30b,29,Valeo,187,Valeo,match,exact
direct_context,qwen3:30b,29,Vanguard National Trailer Corp,188,Vanguard National Trailer Corp.,match,exact
direct_context,qwen3:30b,29,Vernay,189,Vernay,match,exact
direct_context,qwen3:30b,29,Vista Metals Corp,190,Vista Metals Corp.,match,exact
direct_context,qwen3:30b,29,Voestalpine Automotive Body Parts Inc,191,Voestalpine Automotive Body Parts Inc.,match,exact
direct_context,qwen3:30b,29,Volvo Cars USA,192,Volvo Cars USA,match,exact
direct_context,qwen3:30b,29,Volvo Group North America,193,Volvo Group North America,match,exact
direct_context,qwen3:30b,29,Wabash National Corp,194,Wabash National Corp.,match,exact
direct_context,qwen3:30b,29,Wheelabrator Group Inc,195,Wheelabrator Group Inc.,match,exact
direct_context,qwen3:30b,29,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3:30b,29,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
direct_context,qwen3:30b,29,Woory Industrial Co,198,Woory Industrial Co.,match,exact
direct_context,qwen3:30b,29,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
direct_context,qwen3:30b,29,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
direct_context,qwen3:30b,29,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3:30b,29,YKK USA Inc,202,YKK USA Inc.,match,exact
direct_context,qwen3:30b,29,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,29,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,29,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,30,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,30,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,30,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,31,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
direct_context,qwen3:30b,31,Down 2 Earth Trailers,21,Down 2 Earth Trailers,match,exact
direct_context,qwen3:30b,31,Bridgestone Bandag,23,Bridgestone Bandag,match,exact
direct_context,qwen3:30b,31,Eaton Corp,36,Eaton Corp.,match,exact
direct_context,qwen3:30b,31,Ecoplastic America Corporation,41,Ecoplastic America Corporation,match,exact
direct_context,qwen3:30b,31,Erdrich USA Inc,67,Erdrich USA Inc.,match,exact
direct_context,qwen3:30b,31,Global Powertrain Systems LLC,74,Global Powertrain Systems LLC,match,exact
direct_context,qwen3:30b,32,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3:30b,33,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3:30b,33,Teklas USA,176,Teklas USA,match,exact
direct_context,qwen3:30b,33,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
direct_context,qwen3:30b,34,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3:30b,34,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3:30b,34,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3:30b,34,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,35,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3:30b,35,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,35,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3:30b,36,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3:30b,36,Hwashin,79,Hwashin,match,exact
direct_context,qwen3:30b,36,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3:30b,36,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3:30b,36,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
direct_context,qwen3:30b,36,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
direct_context,qwen3:30b,37,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3:30b,37,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,37,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3:30b,38,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3:30b,39,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,40,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,40,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,40,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,41,Duckyang,35,Duckyang,match,exact
direct_context,qwen3:30b,41,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3:30b,41,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3:30b,41,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3:30b,41,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3:30b,41,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
direct_context,qwen3:30b,41,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3:30b,41,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,41,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,41,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,41,SungEel Recycling Park Georgia,170,SungEel Recycling Park Georgia,match,exact
direct_context,qwen3:30b,41,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
direct_context,qwen3:30b,42,Racemark International LLC,150,Racemark International LLC,match,exact
batchwise_map_reduce,gemma3:12b,1,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
batchwise_map_reduce,gemma3:12b,1,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,1,Hitachi Astemo,75,Hitachi Astemo,match,exact
batchwise_map_reduce,gemma3:12b,1,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,1,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,1,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,1,Hwashin,79,Hwashin,match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,1,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,1,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
batchwise_map_reduce,gemma3:12b,1,JAC Products Inc,89,JAC Products Inc.,match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,1,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
batchwise_map_reduce,gemma3:12b,1,KTX America Corporation,96,KTX America Corporation,match,exact
batchwise_map_reduce,gemma3:12b,1,Kumho Tire USA Inc,97,Kumho Tire USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,1,Kyungshin America Corp,98,Kyungshin America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
batchwise_map_reduce,gemma3:12b,1,Lear Corporation,100,Lear Corporation,match,exact
batchwise_map_reduce,gemma3:12b,1,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
batchwise_map_reduce,gemma3:12b,1,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
batchwise_map_reduce,gemma3:12b,2,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,2,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
batchwise_map_reduce,gemma3:12b,2,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
batchwise_map_reduce,gemma3:12b,2,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,2,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
batchwise_map_reduce,gemma3:12b,2,IMMI,86,IMMI,match,exact
batchwise_map_reduce,gemma3:12b,3,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
batchwise_map_reduce,gemma3:12b,3,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
batchwise_map_reduce,gemma3:12b,3,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,3,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
batchwise_map_reduce,gemma3:12b,4,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
batchwise_map_reduce,gemma3:12b,4,Morgan Corp,119,Morgan Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Minebea AccessSolutions USA Inc,116,Minebea AccessSolutions USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
batchwise_map_reduce,gemma3:12b,5,TDK Components USA Inc,174,TDK Components USA Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,TE Connectivity,175,TE Connectivity,match,exact
batchwise_map_reduce,gemma3:12b,5,Teklas USA,176,Teklas USA,match,exact
batchwise_map_reduce,gemma3:12b,5,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
batchwise_map_reduce,gemma3:12b,5,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,TI Fluid Systems,180,TI Fluid Systems,match,exact
batchwise_map_reduce,gemma3:12b,5,TI Fluid Systems,181,TI Fluid Systems,match,exact
batchwise_map_reduce,gemma3:12b,5,Tie Down Engineering,182,Tie Down Engineering,match,exact
batchwise_map_reduce,gemma3:12b,5,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
batchwise_map_reduce,gemma3:12b,5,Trenton Pressing,185,Trenton Pressing,match,exact
batchwise_map_reduce,gemma3:12b,5,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Valeo,187,Valeo,match,exact
batchwise_map_reduce,gemma3:12b,5,Vanguard National Trailer Corp,188,Vanguard National Trailer Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,Vernay,189,Vernay,match,exact
batchwise_map_reduce,gemma3:12b,5,Vista Metals Corp,190,Vista Metals Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,Voestalpine Automotive Body Parts Inc,191,Voestalpine Automotive Body Parts Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,Volvo Cars USA,192,Volvo Cars USA,match,exact
batchwise_map_reduce,gemma3:12b,5,Volvo Group North America,193,Volvo Group North America,match,exact
batchwise_map_reduce,gemma3:12b,5,Wabash National Corp,194,Wabash National Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,Wheelabrator Group Inc,195,Wheelabrator Group Inc.,match,exact
batchwise_map_reduce,gemma3:12b,5,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,gemma3:12b,5,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
batchwise_map_reduce,gemma3:12b,5,Woory Industrial Co,198,Woory Industrial Co.,match,exact
batchwise_map_reduce,gemma3:12b,5,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
batchwise_map_reduce,gemma3:12b,6,Novelis Inc,64,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,6,Novelis Inc,128,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,6,Novelis Inc,129,Novelis Inc.,match,exact
batchwise_map_reduce,gemma3:12b,7,WIKA USA,196,WIKA USA,match,exact
batchwise_map_reduce,gemma3:12b,8,JTEKT North America Corp,1,JTEKT North America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,9,JTEKT North America Corp,1,JTEKT North America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,9,Grudem,3,Grudem,match,exact
batchwise_map_reduce,gemma3:12b,9,Lund International Inc,24,Lund International Inc.,match,exact
batchwise_map_reduce,gemma3:12b,9,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,9,Haering Precision USA LP,42,Haering Precision USA LP,match,exact
batchwise_map_reduce,gemma3:12b,9,Hyundai Transys Georgia Powertrain,96,KTX America Corporation,mismatch,
batchwise_map_reduce,gemma3:12b,10,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
batchwise_map_reduce,gemma3:12b,10,Superior Essex Inc,171,Superior Essex Inc.,match,exact
batchwise_map_reduce,gemma3:12b,10,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
batchwise_map_reduce,gemma3:12b,10,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
batchwise_map_reduce,gemma3:12b,10,TE Connectivity,175,TE Connectivity,match,exact
batchwise_map_reduce,gemma3:12b,10,Teklas USA,176,Teklas USA,match,exact
batchwise_map_reduce,gemma3:12b,10,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
batchwise_map_reduce,gemma3:12b,10,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
batchwise_map_reduce,gemma3:12b,11,Sewon America Inc,148,Sewon America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,11,Sewon America Inc,151,Sewon America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,11,Sewon America Inc,161,Sewon America Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,Grudem,3,Grudem,match,exact
batchwise_map_reduce,gemma3:12b,12,Flambeau Inc,4,Flambeau Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,Arising Industries Inc,5,Arising Industries Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,ACM Georgia LLC,7,ACM Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,FOX Factory,9,FOX Factory,match,exact
batchwise_map_reduce,gemma3:12b,12,Ascend Elements,11,Ascend Elements,match,exact
batchwise_map_reduce,gemma3:12b,12,Aspen Aerogels,12,Aspen Aerogels,match,exact
batchwise_map_reduce,gemma3:12b,12,Aurubis,13,Aurubis,match,exact
batchwise_map_reduce,gemma3:12b,12,Dongwon Autopart Technology Georgia LLC,14,Dongwon Autopart Technology Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,Beaver Manufacturing Co. Inc,15,Beaver Manufacturing Co. Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,AVS,16,AVS,match,exact
batchwise_map_reduce,gemma3:12b,12,Blue Bird Corp,17,Blue Bird Corp.,match,exact
batchwise_map_reduce,gemma3:12b,12,Blue Ridge Manufacturing,18,Blue Ridge Manufacturing,match,exact
batchwise_map_reduce,gemma3:12b,12,Bonnell Aluminum,19,Dorsett Industries Inc.,mismatch,
batchwise_map_reduce,gemma3:12b,12,Boogook Industries,20,Boogook Industries,match,exact
batchwise_map_reduce,gemma3:12b,12,Down 2 Earth Trailers,21,Down 2 Earth Trailers,match,exact
batchwise_map_reduce,gemma3:12b,12,Bosch (Automotive Division),22,Bosch (Automotive Division),match,exact
batchwise_map_reduce,gemma3:12b,12,Michelin Tread Technologies,23,Bridgestone Bandag,mismatch,
batchwise_map_reduce,gemma3:12b,12,Club Car LLC,25,Club Car LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,Constellium Automotive USA,26,Constellium Automotive USA,match,exact
batchwise_map_reduce,gemma3:12b,12,Big Tex Trailer Manufacturing Inc,29,Big Tex Trailer Manufacturing Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,DAEHAN Solution Georgia LLC,30,DAEHAN Solution Georgia LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,Daesol Ausys,31,Daesol Ausys,match,exact
batchwise_map_reduce,gemma3:12b,12,Bonnell Aluminum,32,Bonnell Aluminum,match,exact
batchwise_map_reduce,gemma3:12b,12,Bosal Industries Georgia,33,Bosal Industries Georgia,match,exact
batchwise_map_reduce,gemma3:12b,12,Enchem America Inc,34,DAS Corp.,mismatch,
batchwise_map_reduce,gemma3:12b,12,Duckyang,35,Duckyang,match,exact
batchwise_map_reduce,gemma3:12b,12,Eaton Corp,36,Eaton Corp.,match,exact
batchwise_map_reduce,gemma3:12b,12,Carcoustics USA,38,Carcoustics USA,match,exact
batchwise_map_reduce,gemma3:12b,12,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
batchwise_map_reduce,gemma3:12b,12,Mercedes-Benz USA LLC,40,Mercedes-Benz USA LLC,match,exact
batchwise_map_reduce,gemma3:12b,12,Ecoplastic America Corporation,41,Ecoplastic America Corporation,match,exact
batchwise_map_reduce,gemma3:12b,12,Haering Precision USA LP,42,Haering Precision USA LP,match,exact
batchwise_map_reduce,gemma3:12b,12,Michelin Tread Technologies,43,Michelin Tread Technologies,match,exact
batchwise_map_reduce,gemma3:12b,12,Adient,44,Adient,match,exact
batchwise_map_reduce,gemma3:12b,12,Mobis Alabama LLC,45,Milliken & Co./Valway Plant,mismatch,
batchwise_map_reduce,gemma3:12b,12,Freudenberg-NOK,46,Mobis Alabama LLC,mismatch,
batchwise_map_reduce,gemma3:12b,12,Elan Technology Inc,47,Freudenberg-NOK,mismatch,
