arm,model_name,question_number,mention_text,classification,sources,matched_kb_company,similarity,matched_field,matched_value
direct_context,gemma3:27b,5,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,5,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,gemma3:27b,5,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,5,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,gemma3:27b,5,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,gemma3:27b,6,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
direct_context,gemma3:27b,7,Arising Industries Inc,known_kb_company,"evidence_company,answer_prose",Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,7,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
direct_context,gemma3:27b,7,AVS,known_kb_company,evidence_company,AVS,1.0,,
direct_context,gemma3:27b,7,Blue Bird Corp,known_kb_company,evidence_company,Blue Bird Corp.,1.0,,
direct_context,gemma3:27b,7,DAEHAN Solution Georgia LLC,known_kb_company,evidence_company,DAEHAN Solution Georgia LLC,1.0,,
direct_context,gemma3:27b,7,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
direct_context,gemma3:27b,7,FREYR Battery,known_kb_company,evidence_company,FREYR Battery,1.0,,
direct_context,gemma3:27b,7,Porsche Cars North America Inc,known_kb_company,evidence_company,Porsche Cars North America Inc.,1.0,,
direct_context,gemma3:27b,7,RealTruck,known_kb_company,evidence_company,RealTruck,1.0,,
direct_context,gemma3:27b,8,JTEKT North America Corp,known_kb_company,"evidence_company,answer_prose",JTEKT North America Corp.,1.0,,
direct_context,gemma3:27b,8,Lund International Inc,known_kb_company,"evidence_company,answer_prose",Lund International Inc.,1.0,,
direct_context,gemma3:27b,8,Jefferson Southern Corp,known_kb_company,"evidence_company,answer_prose",Jefferson Southern Corp.,1.0,,
direct_context,gemma3:27b,9,JTEKT North America Corp,known_kb_company,evidence_company,JTEKT North America Corp.,1.0,,
direct_context,gemma3:27b,9,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,gemma3:27b,9,Jefferson Southern Corp,known_kb_company,evidence_company,Jefferson Southern Corp.,1.0,,
direct_context,gemma3:27b,9,Novelis Inc,known_kb_company,evidence_company,Novelis Inc.,1.0,,
direct_context,gemma3:27b,9,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,gemma3:27b,9,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,gemma3:27b,9,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,10,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,gemma3:27b,10,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,10,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,11,Sewon America Inc,known_kb_company,"evidence_company,answer_prose",Sewon America Inc.,1.0,,
direct_context,gemma3:27b,11,Sewon E-Hwa Interior Systems,misspelled_kb_company,evidence_company,Seoyon E-Hwa Interior Systems,0.9474,,
direct_context,gemma3:27b,12,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,gemma3:27b,12,Flambeau Inc,known_kb_company,evidence_company,Flambeau Inc.,1.0,,
direct_context,gemma3:27b,12,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,12,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,gemma3:27b,12,ACM Georgia LLC,known_kb_company,evidence_company,ACM Georgia LLC,1.0,,
direct_context,gemma3:27b,12,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,gemma3:27b,12,Aspen Aerogels,known_kb_company,evidence_company,Aspen Aerogels,1.0,,
direct_context,gemma3:27b,12,Aurubis,known_kb_company,evidence_company,Aurubis,1.0,,
direct_context,gemma3:27b,12,Dongwon Autopart Technology Georgia LLC,known_kb_company,evidence_company,Dongwon Autopart Technology Georgia LLC,1.0,,
direct_context,gemma3:27b,12,Beaver Manufacturing Co. Inc,known_kb_company,evidence_company,Beaver Manufacturing Co. Inc.,1.0,,
direct_context,gemma3:27b,12,AVS,known_kb_company,evidence_company,AVS,1.0,,
direct_context,gemma3:27b,12,Blue Ridge Manufacturing,known_kb_company,evidence_company,Blue Ridge Manufacturing,1.0,,
direct_context,gemma3:27b,12,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,gemma3:27b,12,EVCO Plastics,known_kb_company,evidence_company,EVCO Plastics,1.0,,
direct_context,gemma3:27b,12,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,gemma3:27b,12,Bonnell Aluminum,known_kb_company,evidence_company,Bonnell Aluminum,1.0,,
direct_context,gemma3:27b,12,Haering Precision USA LP,known_kb_company,evidence_company,Haering Precision USA LP,1.0,,
direct_context,gemma3:27b,12,SK Battery America,known_kb_company,evidence_company,SK Battery America,1.0,,
direct_context,gemma3:27b,12,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,gemma3:27b,13,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,gemma3:27b,13,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,13,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,gemma3:27b,13,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,13,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,gemma3:27b,13,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,gemma3:27b,13,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,gemma3:27b,13,Textron Specialized Vehicles,known_kb_company,evidence_company,Textron Specialized Vehicles,1.0,,
direct_context,gemma3:27b,13,Thermal Ceramics Inc,known_kb_company,evidence_company,Thermal Ceramics Inc.,1.0,,
direct_context,gemma3:27b,13,Thomson Plastics Inc,known_kb_company,evidence_company,Thomson Plastics Inc.,1.0,,
direct_context,gemma3:27b,14,Nidec Elesys Americas Corp,known_kb_company,evidence_company,Nidec Elesys Americas Corp.,1.0,,
direct_context,gemma3:27b,14,FREYR Battery,known_kb_company,evidence_company,FREYR Battery,1.0,,
direct_context,gemma3:27b,14,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
direct_context,gemma3:27b,14,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,14,Yazaki North America,known_kb_company,evidence_company,Yazaki North America,1.0,,
direct_context,gemma3:27b,14,YKK USA Inc,known_kb_company,evidence_company,YKK USA Inc.,1.0,,
direct_context,gemma3:27b,15,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,15,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,gemma3:27b,15,HELLA Automotive Sales Inc,known_kb_company,evidence_company,HELLA Automotive Sales Inc.,1.0,,
direct_context,gemma3:27b,15,Nidec Elesys Americas Corp,known_kb_company,evidence_company,Nidec Elesys Americas Corp.,1.0,,
direct_context,gemma3:27b,15,Enplas USA Inc,known_kb_company,evidence_company,Enplas USA Inc.,1.0,,
direct_context,gemma3:27b,15,EVCO Plastics,known_kb_company,evidence_company,EVCO Plastics,1.0,,
direct_context,gemma3:27b,15,Denkai America,known_kb_company,evidence_company,Denkai America,1.0,,
direct_context,gemma3:27b,15,HEXPOL Compounding Corp,known_kb_company,evidence_company,HEXPOL Compounding Corp.,1.0,,
direct_context,gemma3:27b,15,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,15,Tessy Plastics Inc,true_out_of_kb_hallucination,evidence_company,EVCO Plastics,0.7407,,
direct_context,gemma3:27b,15,SRG Global Inc,known_kb_company,evidence_company,SRG Global Inc.,1.0,,
direct_context,gemma3:27b,15,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,15,Woodbridge Foam Corp,known_kb_company,evidence_company,Woodbridge Foam Corp.,1.0,,
direct_context,gemma3:27b,16,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,gemma3:27b,16,SK Battery America,known_kb_company,"evidence_company,answer_prose",SK Battery America,1.0,,
direct_context,gemma3:27b,17,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,gemma3:27b,17,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
direct_context,gemma3:27b,17,Hyundai Transys Georgia Seating Systems,known_kb_company,evidence_company,Hyundai Transys Georgia Seating Systems,1.0,,
direct_context,gemma3:27b,17,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
direct_context,gemma3:27b,17,Lear Corporation,known_kb_company,evidence_company,Lear Corporation,1.0,,
direct_context,gemma3:27b,17,MollerTech LLC,known_kb_company,evidence_company,MollerTech LLC,1.0,,
direct_context,gemma3:27b,17,Propex Operating Co. LLC,known_kb_company,evidence_company,Propex Operating Co. LLC,1.0,,
direct_context,gemma3:27b,17,Panasonic Automotive Systems Co,known_kb_company,evidence_company,Panasonic Automotive Systems Co.,1.0,,
direct_context,gemma3:27b,17,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,gemma3:27b,17,Great Dane LP,known_kb_company,evidence_company,Great Dane LP,1.0,,
direct_context,gemma3:27b,17,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,17,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,18,GSC Steel Stamping,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
direct_context,gemma3:27b,18,Lear Corporation,known_kb_company,evidence_company,Lear Corporation,1.0,,
direct_context,gemma3:27b,18,SKF USA Inc,known_kb_company,evidence_company,SKF USA Inc.,1.0,,
direct_context,gemma3:27b,18,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,18,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,19,Archer Aviation Inc,known_kb_company,evidence_company,Archer Aviation Inc.,1.0,,
direct_context,gemma3:27b,19,Denkai America,known_kb_company,evidence_company,Denkai America,1.0,,
direct_context,gemma3:27b,19,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,19,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,19,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,20,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,gemma3:27b,20,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
direct_context,gemma3:27b,20,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
direct_context,gemma3:27b,20,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,20,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,gemma3:27b,20,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,gemma3:27b,20,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,gemma3:27b,21,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,gemma3:27b,21,Flambeau Inc,known_kb_company,evidence_company,Flambeau Inc.,1.0,,
direct_context,gemma3:27b,21,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,21,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,gemma3:27b,21,ACM Georgia LLC,known_kb_company,evidence_company,ACM Georgia LLC,1.0,,
direct_context,gemma3:27b,21,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
direct_context,gemma3:27b,21,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,gemma3:27b,21,Aspen Aerogels,known_kb_company,evidence_company,Aspen Aerogels,1.0,,
direct_context,gemma3:27b,21,Blue Bird Corp,known_kb_company,evidence_company,Blue Bird Corp.,1.0,,
direct_context,gemma3:27b,21,Blue Ridge Manufacturing,known_kb_company,evidence_company,Blue Ridge Manufacturing,1.0,,
direct_context,gemma3:27b,21,Dorsett Industries,known_kb_company,evidence_company,Dorsett Industries Inc.,1.0,,
direct_context,gemma3:27b,21,Boogook Industries,known_kb_company,evidence_company,Boogook Industries,1.0,,
direct_context,gemma3:27b,21,Down 2 Earth Trailers,known_kb_company,evidence_company,Down 2 Earth Trailers,1.0,,
direct_context,gemma3:27b,22,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,22,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,22,SAFT America Inc,known_kb_company,evidence_company,SAFT America Inc.,1.0,,
direct_context,gemma3:27b,22,Denkai America,known_kb_company,evidence_company,Denkai America,1.0,,
direct_context,gemma3:27b,22,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,23,Kia Georgia Inc,known_kb_company,evidence_company,Kia Georgia Inc.,1.0,,
direct_context,gemma3:27b,23,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,23,Teklas USA,known_kb_company,evidence_company,Teklas USA,1.0,,
direct_context,gemma3:27b,23,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,gemma3:27b,23,TI Fluid Systems,known_kb_company,evidence_company,TI Fluid Systems,1.0,,
direct_context,gemma3:27b,23,Vista Metals Corp,known_kb_company,evidence_company,Vista Metals Corp.,1.0,,
direct_context,gemma3:27b,23,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,23,Hyundai Motor Group,known_kb_company,answer_prose,Hyundai Motor Group,1.0,,
direct_context,gemma3:27b,23,SK Battery America,known_kb_company,answer_prose,SK Battery America,1.0,,
direct_context,gemma3:27b,23,Morgan Corp,known_kb_company,answer_prose,Morgan Corp.,1.0,,
direct_context,gemma3:27b,24,Superior Essex Inc,known_kb_company,evidence_company,Superior Essex Inc.,1.0,,
direct_context,gemma3:27b,24,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,gemma3:27b,24,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,25,Ecoplastic America Corporation,known_kb_company,evidence_company,Ecoplastic America Corporation,1.0,,
direct_context,gemma3:27b,25,Denkai America,known_kb_company,evidence_company,Denkai America,1.0,,
direct_context,gemma3:27b,25,Great Dane LP,known_kb_company,evidence_company,Great Dane LP,1.0,,
direct_context,gemma3:27b,25,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
direct_context,gemma3:27b,25,SRG Global Inc,known_kb_company,evidence_company,SRG Global Inc.,1.0,,
direct_context,gemma3:27b,25,FREYR Battery,known_kb_company,evidence_company,FREYR Battery,1.0,,
direct_context,gemma3:27b,25,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
direct_context,gemma3:27b,25,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
direct_context,gemma3:27b,25,TCI Powder Coatings,known_kb_company,evidence_company,TCI Powder Coatings,1.0,,
direct_context,gemma3:27b,25,TDK Components USA Inc,known_kb_company,evidence_company,TDK Components USA Inc.,1.0,,
direct_context,gemma3:27b,25,WIKA USA,known_kb_company,evidence_company,WIKA USA,1.0,,
direct_context,gemma3:27b,26,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
direct_context,gemma3:27b,26,Flambeau Inc,known_kb_company,evidence_company,Flambeau Inc.,1.0,,
direct_context,gemma3:27b,26,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
direct_context,gemma3:27b,26,Dinex Emissions Inc,known_kb_company,evidence_company,Dinex Emissions Inc.,1.0,,
direct_context,gemma3:27b,26,ACM Georgia LLC,known_kb_company,evidence_company,ACM Georgia LLC,1.0,,
direct_context,gemma3:27b,26,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
direct_context,gemma3:27b,26,Aspen Aerogels,known_kb_company,evidence_company,Aspen Aerogels,1.0,,
direct_context,gemma3:27b,26,Aurubis,known_kb_company,evidence_company,Aurubis,1.0,,
direct_context,gemma3:27b,26,Dongwon Autopart Technology Georgia LLC,known_kb_company,evidence_company,Dongwon Autopart Technology Georgia LLC,1.0,,
direct_context,gemma3:27b,26,Beaver Manufacturing Co. Inc,known_kb_company,evidence_company,Beaver Manufacturing Co. Inc.,1.0,,
direct_context,gemma3:27b,26,AVS,known_kb_company,evidence_company,AVS,1.0,,
direct_context,gemma3:27b,26,Blue Bird Corp,known_kb_company,evidence_company,Blue Bird Corp.,1.0,,
direct_context,gemma3:27b,26,Blue Ridge Manufacturing,known_kb_company,evidence_company,Blue Ridge Manufacturing,1.0,,
